mkt_id,output_date,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,output_own_price
7331,22-Mar-19,6.02,7.14,14.304,41.72,0.4030357,11.92,7.22
7331,23-Mar-19,6.01,6.71,1.277499,44.6,0.5403932,1.75,6.74
7331,24-Mar-19,5.92,6.71,1.312,45.5,0.4605847,1.6,6.74
7331,25-Mar-19,6.06,7.16,10.483,41.54,0.3649485,9.53,7.16
7331,26-Mar-19,6,7.16,18.792,40.1,0.5623775,16.2,7.16
7331,27-Mar-19,5.98,7.16,19.7768,42.8,0.5989037,16.76,7.16
7331,28-Mar-19,5.91,7.09,10.2625,45.68,0.4516398,8.21,7.16
7331,29-Mar-19,5.94,7.09,9.881999,47.66,0.4136737,8.1,7.16
7331,30-Mar-19,6.07,6.75,0.7775998,47.84,0.4019835,1.08,6.79
7331,31-Mar-19,6.06,6.75,0.9052,49.28,0.4771298,1.24,6.79
7331,01-Apr-19,5.92,7.06,8.046,49.28,0.4429126,7.45,7
7331,02-Apr-19,6.07,7.06,7.188899,51.62,0.4898032,7.73,7
7331,03-Apr-19,5.89,7.06,7.148401,52.16,0.4594615,6.44,7
7331,04-Apr-19,6.03,7.07,15.6655,44.78,0.580145,16.15,7
7331,05-Apr-19,6.02,7.07,16.268,42.98,0.5196397,16.6,7
7331,06-Apr-19,5.95,6.75,1.152,46.76,0.5332707,1.6,6.67
7331,07-Apr-19,6.03,6.75,0.4223999,50,0.3912776,0.66,6.67
7331,08-Apr-19,5.98,7.07,6.1268,51.62,0.4398846,5.78,7.04
7331,09-Apr-19,6,7.07,7.3944,52.52,0.5607725,7.11,7.04
7331,10-Apr-19,5.9,7.07,7.227599,50,0.4420238,6.34,7.04
7331,11-Apr-19,5.96,7.16,15.39,46.04,0.5663303,14.25,7.04
7331,12-Apr-19,6.01,7.16,14.4715,41.9,0.5061033,14.05,7.04
7331,13-Apr-19,6.05,6.75,1.1376,42.98,0.4631223,1.58,6.77
7331,14-Apr-19,6.07,6.75,1.358,44.78,0.4939365,1.94,6.77
7331,15-Apr-19,5.91,7.03,9.823004,50,0.4838441,8.93,7.01
7331,16-Apr-19,6.04,7.03,5.732701,52.7,0.4599616,5.91,7.01
7331,17-Apr-19,6.02,7.03,5.157901,56.12,0.540141,5.21,7.01
7331,18-Apr-19,5.91,7.1,5.522002,55.4,0.4947799,5.02,7.01
7331,19-Apr-19,6,7.1,5.423701,57.92,0.5852026,5.37,7.01
7331,20-Apr-19,5.96,6.74,0.3815999,57.56,0.6157767,0.53,6.68
7331,21-Apr-19,6.03,6.74,0.3379998,57.38,0.4708644,0.52,6.68
7331,22-Apr-19,6.01,7.04,3.131199,58.1,0.4396994,3.04,7.04
7331,23-Apr-19,5.96,7.04,4.0824,58.82,0.4455828,3.78,7.04
7331,24-Apr-19,6.03,7.04,3.615799,61.16,0.6438941,3.58,7.04
7331,25-Apr-19,5.98,7.02,2.544,60.8,0.3967117,2.4,7.04
7331,26-Apr-19,6.12,7.02,7.976401,50.18,0.4728853,8.67,7.04
7331,27-Apr-19,6.05,6.64,0.7271998,50.72,0.4443433,1.01,6.77
7331,28-Apr-19,6.1,6.64,0.469,48.02,0.3340918,0.7,6.77
7331,29-Apr-19,6,7.05,13.1419,48.02,0.6487318,11.63,7.13
7331,30-Apr-19,5.99,7.05,5.380801,50.72,0.3240056,4.72,7.13
7331,01-May-19,6.02,7.05,5.3391,55.76,0.5855641,4.81,7.13
7331,02-May-19,5.96,7.02,3.0771,57.02,0.3488516,2.63,7.13
7331,03-May-19,5.96,7.02,4.9608,54.86,0.4604642,4.24,7.13
7331,04-May-19,6.01,6.75,0.5975998,49.28,0.449775,0.83,6.73
7331,05-May-19,6.02,6.75,0.71,48.38,0.429263,1,6.73
7331,06-May-19,5.98,7.02,13.1871,47.66,0.6059939,11.67,7.11
7331,07-May-19,6.05,7.02,6.487199,52.16,0.467848,6.12,7.11
7331,08-May-19,6,7.02,5.894101,51.8,0.462575,5.31,7.11
7331,09-May-19,6.04,7.06,7.457901,52.7,0.4765517,6.97,7.11
7331,10-May-19,5.99,7.06,6.328002,56.3,0.5307553,5.65,7.11
7331,11-May-19,6.05,6.76,0.4189,56.66,0.576023,0.59,6.76
7331,12-May-19,6,6.76,0.5396001,50.54,0.3826031,0.71,6.76
7331,13-May-19,6.01,6.99,4.441499,52.52,0.4032348,4.23,7.06
7331,14-May-19,6.02,6.99,6.3752,51.26,0.4689005,6.13,7.06
7331,15-May-19,5.91,6.99,6.520501,53.96,0.4925021,5.67,7.06
7331,16-May-19,6.02,7.07,6.9888,54.32,0.6520724,6.72,7.06
7331,17-May-19,6.06,7.07,2.92,61.34,0.6457066,2.92,7.06
7331,18-May-19,6.02,6.76,0.1846,63.86,0.4759984,0.26,6.73
7331,19-May-19,5.97,6.76,0.1748001,66.02,0.4759331,0.23,6.73
7331,20-May-19,5.99,7.09,3.723202,59.72,0.4608763,3.58,7.03
7331,21-May-19,6.03,7.09,5.23,54.86,0.4830061,5.23,7.03
7331,22-May-19,6,7.09,4.841001,56.48,0.4988366,4.7,7.03
7331,23-May-19,5.96,7.06,2.4182,60.8,0.4621989,2.26,7.03
7331,24-May-19,5.96,7.06,2.4931,64.58,0.5530755,2.33,7.03
7331,25-May-19,5.98,6.79,0.1775,62.6,0.5805277,0.25,6.69
7331,26-May-19,5.92,6.79,0.1463,65.66,0.5593542,0.19,6.69
7331,27-May-19,5.98,7.01,2.3052,66.92,0.5927487,2.26,7
7331,28-May-19,6.01,7.01,3.474899,61.7,0.5361839,3.51,7
7331,29-May-19,6,7.01,3.86,59,0.5640048,3.86,7
7331,30-May-19,6.01,7.05,1.9899,63.5,0.4884017,2.01,7
7331,31-May-19,6.01,7.05,1.0494,68,0.3485497,1.06,7
7331,01-Jun-19,5.96,6.72,0.072,72.14,0.4209098,0.1,6.68
7331,02-Jun-19,6.01,6.72,0.0603,75.2,0.4684633,0.09,6.68
7331,03-Jun-19,5.98,7.07,1.0807,74.48,0.5710722,1.07,6.99
7331,04-Jun-19,6.03,7.07,0.8063996,76.28,0.5313094,0.84,6.99
7331,05-Jun-19,6.01,7.07,0.4703998,78.62,0.4920054,0.48,6.99
7331,06-Jun-19,6.01,7.02,1.273999,69.44,0.5185724,1.3,6.99
7331,07-Jun-19,5.94,7.02,1.3335,71.24,0.5417731,1.27,6.99
7331,08-Jun-19,5.98,6.76,0.0852,72.32,0.6373036,0.12,6.69
7331,09-Jun-19,6.01,6.76,0.0952,69.62,0.4431895,0.14,6.69
7331,10-Jun-19,5.97,7.03,2.667701,65.48,0.5408728,2.59,7
7331,11-Jun-19,5.98,7.03,2.0502,64.76,0.5474199,2.01,7
7331,12-Jun-19,5.96,7.03,2.0384,64.58,0.5299186,1.96,7
7331,13-Jun-19,6.04,6.95,1.1232,70.16,0.4420472,1.17,7
7331,14-Jun-19,6.02,6.95,1.0584,71.42,0.478073,1.08,7
7331,15-Jun-19,6.02,6.65,0.0792,73.76,0.469556,0.11,6.74
7331,16-Jun-19,6,6.65,0.0888,68.18,0.3672549,0.12,6.74
7331,17-Jun-19,6.01,6.96,1.6564,70.16,0.4804939,1.64,7.02
7331,18-Jun-19,6.01,6.96,0.7978998,76.46,0.4654435,0.79,7.02
7331,19-Jun-19,5.91,6.96,0.5550001,78.44,0.4477524,0.5,7.02
7331,20-Jun-19,5.95,6.98,0.7490001,75.02,0.4251369,0.7,7.02
7331,21-Jun-19,6.07,6.98,0.5984999,74.3,0.37593,0.63,7.02
7331,22-Jun-19,6.12,6.69,0.0497,69.26,0.2746166,0.07,6.83
7331,23-Jun-19,6.07,6.69,0.0988,71.96,0.5277902,0.13,6.83
7331,24-Jun-19,6.04,6.94,0.5757001,73.94,0.4339246,0.57,7.05
7331,25-Jun-19,5.97,6.94,0.6588002,79.7,0.462584,0.61,7.05
7331,26-Jun-19,6.05,6.94,0.19,84.2,0.3144161,0.19,7.05
7331,27-Jun-19,6.04,7.02,0.3636001,84.74,0.5144558,0.36,7.05
7331,28-Jun-19,5.97,7.02,0.4536002,81.14,0.4706599,0.42,7.05
7331,29-Jun-19,6.01,6.79,0.036,80.96,0.5200372,0.05,6.73
7331,30-Jun-19,6,6.79,0.0292,83.3,0.6861234,0.04,6.73
7331,01-Jul-19,5.95,7,0.49,82.04,0.5439328,0.49,6.95
7331,02-Jul-19,6.03,7,0.4783998,79.16,0.448964,0.52,6.95
7331,03-Jul-19,5.94,7,0.9291998,75.92,0.5848272,0.92,6.95
7331,04-Jul-19,6.02,7.04,0.5579999,78.08,0.4402688,0.6,6.95
7331,05-Jul-19,6.06,7.04,0.5606999,77.72,0.5957039,0.63,6.95
7331,06-Jul-19,5.98,6.73,0.036,78.62,0.5171292,0.05,6.7
7331,07-Jul-19,5.92,6.73,0.0546,71.78,0.3708493,0.07,6.7
7331,08-Jul-19,6,7.03,1.7136,69.62,0.4930453,1.68,7.02
7331,09-Jul-19,6.05,7.03,1.2513,69.44,0.4180267,1.29,7.02
7331,10-Jul-19,5.99,7.03,1.1124,72.86,0.5600869,1.08,7.02
7331,11-Jul-19,6.03,6.99,2.1087,66.74,0.500283,2.13,7.02
7331,12-Jul-19,5.91,6.99,2.9082,65.3,0.5945005,2.62,7.02
7331,13-Jul-19,5.95,6.79,0.1704,64.76,0.6003541,0.24,6.66
7331,14-Jul-19,6.08,6.79,0.087,66.74,0.4490117,0.15,6.66
7331,15-Jul-19,5.94,7.06,1.7136,69.08,0.5319951,1.68,6.96
7331,16-Jul-19,6.01,7.06,1.5105,69.44,0.5956252,1.59,6.96
7331,17-Jul-19,6.02,7.06,0.7614,72.32,0.462034,0.81,6.96
7331,18-Jul-19,6.02,6.98,1.2314,73.4,0.678278,1.31,6.96
7331,19-Jul-19,6,6.98,1.0272,75.02,0.5177819,1.07,6.96
7331,20-Jul-19,5.93,6.69,0.0568,76.46,0.449787,0.08,6.64
7331,21-Jul-19,6.01,6.69,0.0504,76.28,0.4548264,0.08,6.64
7331,22-Jul-19,6,7,0.6262001,78.08,0.5481964,0.62,7.01
7331,23-Jul-19,6.04,7,0.4462001,80.96,0.485437,0.46,7.01
7331,24-Jul-19,5.95,7,0.4134001,83.48,0.6619084,0.39,7.01
7331,25-Jul-19,6.05,6.94,0.2976,85.28,0.4431004,0.31,7.01
7331,26-Jul-19,6.01,6.94,0.23,85.46,0.4674167,0.23,7.01
7331,27-Jul-19,5.98,6.71,0.0284,78.44,0.3811178,0.04,6.69
7331,28-Jul-19,5.95,6.71,0.1184,70.16,0.4714758,0.16,6.69
7331,29-Jul-19,6.06,7.03,1.4178,68.72,0.4819079,1.39,7.08
7331,30-Jul-19,5.97,7.03,0.9435002,75.2,0.491045,0.85,7.08
7331,31-Jul-19,6.02,7.03,1.2508,70.16,0.4840495,1.18,7.08
7331,01-Aug-19,6.01,6.98,1.605,70.52,0.4695653,1.5,7.08
7331,02-Aug-19,5.97,6.98,1.2543,71.78,0.4556086,1.13,7.08
7331,03-Aug-19,5.98,6.68,0.1656,67.28,0.5819177,0.23,6.7
7331,04-Aug-19,5.87,6.68,0.1162,72.32,0.4853288,0.14,6.7
7331,05-Aug-19,6.04,7.09,1.0504,73.76,0.5531498,1.04,7.05
7331,06-Aug-19,6,7.09,0.4200001,76.46,0.43286,0.4,7.05
7331,07-Aug-19,5.99,7.09,1.2932,67.64,0.4351787,1.22,7.05
7331,08-Aug-19,6.02,6.99,1.4626,70.88,0.6743074,1.42,7.05
7331,09-Aug-19,6.03,6.99,0.867,73.22,0.5031366,0.85,7.05
7331,10-Aug-19,6.06,6.74,0.0648,70.7,0.4371943,0.09,6.78
7331,11-Aug-19,6.02,6.74,0.1064,70.7,0.4810981,0.14,6.78
7331,12-Aug-19,6.01,7.01,2.2236,64.76,0.5234869,2.18,7.03
7331,13-Aug-19,6.04,7.01,1.7721,63.5,0.4147361,1.79,7.03
7331,14-Aug-19,6.14,7.01,2.091501,62.24,0.4229009,2.35,7.03
7331,15-Aug-19,5.99,7.06,3.411201,61.34,0.5333825,3.28,7.03
7331,16-Aug-19,6.02,7.06,1.9493,65.48,0.462916,1.93,7.03
7331,17-Aug-19,6.05,6.74,0.2015999,64.22,0.5313705,0.28,6.77
7331,18-Aug-19,5.9,6.74,0.087,72.14,0.534125,0.1,6.77
7331,19-Aug-19,6.02,7.01,1.8156,69.44,0.4919527,1.78,7.04
7331,20-Aug-19,5.98,7.01,3.1376,63.86,0.5962319,2.96,7.04
7331,21-Aug-19,5.99,7.01,2.436,64.76,0.475747,2.32,7.04
7331,22-Aug-19,5.99,6.97,2.2575,64.4,0.5156872,2.15,7.04
7331,23-Aug-19,6.04,6.97,1.68,66.2,0.5046934,1.68,7.04
7331,24-Aug-19,5.98,6.72,0.071,70.7,0.4193567,0.1,6.69
7331,25-Aug-19,5.97,6.72,0.0792,72.14,0.596765,0.11,6.69
7331,26-Aug-19,5.95,7.05,1.3332,72.68,0.6299276,1.32,6.96
7331,27-Aug-19,6,7.05,1.1424,73.58,0.5545427,1.19,6.96
7331,28-Aug-19,6.03,7.05,0.6323999,73.4,0.391932,0.68,6.96
7331,29-Aug-19,5.99,6.95,1.2222,70.88,0.4704548,1.26,6.96
7331,30-Aug-19,5.97,6.95,1.0692,73.94,0.5400702,1.08,6.96
7331,31-Aug-19,6.07,6.74,0.0504,75.38,0.6090631,0.07,6.79
7331,01-Sep-19,6.07,6.74,0.0432,69.98,0.3031413,0.06,6.79
7331,02-Sep-19,6.01,7.01,2.0706,66.74,0.7193524,2.03,7.03
7331,03-Sep-19,6.07,7.01,1.7088,66.38,0.4916547,1.78,7.03
7331,04-Sep-19,5.97,7.01,1.897401,68.54,0.6150113,1.79,7.03
7331,05-Sep-19,6.04,6.99,3.653101,60.8,0.6073136,3.69,7.03
7331,06-Sep-19,6.07,6.99,1.968,61.34,0.3851026,2.05,7.03
7331,07-Sep-19,5.96,6.75,0.3124,60.26,0.4879331,0.44,6.67
7331,08-Sep-19,6.05,6.75,0.3595999,56.48,0.517318,0.58,6.67
7331,09-Sep-19,6.07,7.07,4.628,55.04,0.4180284,4.45,7.11
7331,10-Sep-19,5.97,7.07,6.144602,56.66,0.4880386,5.39,7.11
7331,11-Sep-19,6.04,7.07,3.177901,61.52,0.4834658,2.97,7.11
7331,12-Sep-19,5.92,7.11,1.8445,66.56,0.451183,1.55,7.11
7331,13-Sep-19,5.99,7.11,1.948801,66.92,0.5994254,1.74,7.11
7331,14-Sep-19,5.96,6.74,0.0648,68.54,0.3597603,0.09,6.68
7331,15-Sep-19,5.93,6.74,0.165,67.82,0.5801535,0.22,6.68
7331,16-Sep-19,6.01,6.96,1.4544,67.82,0.415701,1.44,7.02
7331,17-Sep-19,6.01,6.96,3.413799,62.78,0.5171524,3.38,7.02
7331,18-Sep-19,5.97,6.96,3.664501,59,0.4765663,3.49,7.02
7331,19-Sep-19,5.95,7.04,5.745901,57.02,0.5883417,5.37,7.02
7331,20-Sep-19,5.92,7.04,4.268,54.86,0.4814436,3.88,7.02
7331,21-Sep-19,6.02,6.75,0.4607998,57.02,0.5634022,0.64,6.74
7331,22-Sep-19,5.99,6.75,0.3225,58.46,0.5080571,0.43,6.74
7331,23-Sep-19,5.98,7.02,5.197501,57.74,0.5322137,4.95,7.03
7331,24-Sep-19,6.01,7.02,3.7536,58.1,0.4379978,3.68,7.03
7331,25-Sep-19,6.01,7.02,4.3554,58.64,0.4832867,4.27,7.03
7331,26-Sep-19,6.02,7.03,3.615801,57.74,0.4254518,3.58,7.03
7331,27-Sep-19,6.08,7.03,2.508001,59,0.4503433,2.64,7.03
7331,28-Sep-19,6.05,6.71,0.3905,57.02,0.5609457,0.55,6.76
7331,29-Sep-19,6.02,6.71,0.4884002,56.3,0.6075612,0.66,6.76
7331,30-Sep-19,5.98,7.04,6.3494,55.58,0.4868681,5.99,7.04
7331,01-Oct-19,6.02,7.04,5.7324,54.5,0.5158443,5.62,7.04
7331,02-Oct-19,5.99,7.04,5.869501,55.22,0.5117145,5.59,7.04
7331,03-Oct-19,6,7.04,11.6792,48.38,0.5436172,11.23,7.04
7331,04-Oct-19,5.93,7.04,11.2332,47.12,0.4427702,10.12,7.04
7331,05-Oct-19,6.04,6.7,0.4899,51.26,0.3849457,0.69,6.75
7331,06-Oct-19,6.03,6.7,1.1592,47.48,0.51531,1.61,6.75
7331,07-Oct-19,5.96,7.08,9.254101,51.44,0.5192134,8.49,7.05
7331,08-Oct-19,5.98,7.08,8.966601,52.52,0.5579208,8.38,7.05
7331,09-Oct-19,5.94,7.08,6.582301,51.8,0.4446505,5.93,7.05
7331,10-Oct-19,5.98,7.04,11.4597,49.1,0.5401306,10.71,7.05
7331,11-Oct-19,5.98,7.04,11.8235,48.92,0.5414903,11.05,7.05
7331,12-Oct-19,6.04,6.63,0.6120002,51.98,0.4211582,0.85,6.76
7331,13-Oct-19,5.95,6.63,0.5508003,56.48,0.4756917,0.68,6.76
7331,14-Oct-19,6,7.11,4.5656,56.48,0.5409178,4.39,7.04
7331,15-Oct-19,5.97,7.11,6.462801,55.22,0.5180508,6.04,7.04
7331,16-Oct-19,5.95,7.11,4.828701,52.52,0.3884555,4.43,7.04
7331,17-Oct-19,6.04,7.02,6.27,53.06,0.5554032,6.27,7.04
7331,18-Oct-19,6.02,7.02,6.1404,54.14,0.5217865,6.02,7.04
7331,19-Oct-19,5.93,6.77,0.4320002,53.42,0.4665484,0.6,6.65
7331,20-Oct-19,6.06,6.77,0.7847002,50.72,0.6135361,1.33,6.65
7331,21-Oct-19,5.91,7.14,4.378501,52.34,0.3475513,4.17,6.96
7331,22-Oct-19,5.94,7.14,6.6402,53.06,0.532446,6.51,6.96
7331,23-Oct-19,6.04,7.14,4.2504,53.42,0.3878282,4.62,6.96
7331,24-Oct-19,6.02,7.06,3.901,54.86,0.4958852,4.15,6.96
7331,25-Oct-19,5.96,7.06,5.36,55.58,0.6047529,5.36,6.96
7331,26-Oct-19,5.95,6.78,0.7488003,50.36,0.5738267,1.04,6.67
7331,27-Oct-19,5.95,6.78,0.7416003,51.44,0.5636531,1.03,6.67
7331,28-Oct-19,6.08,7.12,10.032,49.46,0.512168,9.12,7.18
7331,29-Oct-19,6.03,7.12,9.832497,46.58,0.4044604,8.55,7.18
7331,30-Oct-19,5.98,7.12,13.932,44.06,0.4668876,11.61,7.18
7331,31-Oct-19,6,7.2,13.216,42.44,0.4078304,11.2,7.18
7331,01-Nov-19,6.08,7.2,14.388,44.6,0.6052195,13.08,7.18
7331,02-Nov-19,6.01,6.71,0.5327998,51.8,0.527025,0.74,6.73
7331,03-Nov-19,6.05,6.71,0.7275999,50.72,0.5577099,1.07,6.73
7331,04-Nov-19,5.95,7.12,11.5551,48.2,0.5623749,10.41,7.06
7331,05-Nov-19,6,7.12,11.7448,47.12,0.5274349,11.08,7.06
7331,06-Nov-19,6,7.12,13.9284,44.06,0.545971,13.14,7.06
7331,07-Nov-19,6,7.21,15.8364,44.06,0.5439282,14.94,7.06
7331,08-Nov-19,5.95,7.21,12.2877,43.52,0.420072,11.07,7.06
7331,09-Nov-19,6.05,6.72,1.6936,41.36,0.4679751,2.32,6.78
7331,10-Nov-19,5.93,6.72,3.204501,37.58,0.4571097,3.77,6.78
7331,11-Nov-19,5.94,7.33,16.9182,37.04,0.4324767,14.46,7.11
7331,12-Nov-19,5.96,7.33,20.907,38.84,0.57547,18.18,7.11
7331,13-Nov-19,5.98,7.33,21.7073,39.56,0.5301566,19.21,7.11
7331,14-Nov-19,5.98,7.17,25.0973,35.6,0.5469732,22.21,7.11
7331,15-Nov-19,5.92,7.17,18.4093,37.04,0.4348978,15.47,7.11
7331,16-Nov-19,6.07,6.7,2.175599,39.38,0.4751647,2.94,6.81
7331,17-Nov-19,6,6.7,1.1907,40.1,0.3517192,1.47,6.81
7331,18-Nov-19,6.02,7.15,22.5951,38.12,0.6106106,18.37,7.25
7331,19-Nov-19,6.09,7.15,23.8264,36.68,0.4856617,20.54,7.25
7331,20-Nov-19,6.06,7.15,24.2998,39.02,0.604713,20.42,7.25
7331,21-Nov-19,5.98,7.23,22.6187,39.2,0.5161459,17.81,7.25
7331,22-Nov-19,5.94,7.23,22.8595,37.58,0.4772193,17.45,7.25
7331,23-Nov-19,6.02,6.73,2.263,39.2,0.5572881,3.1,6.75
7331,24-Nov-19,5.95,6.73,1.36,38.48,0.3202638,1.7,6.75
7331,25-Nov-19,6.01,7.25,16.1008,37.4,0.4081353,13.88,7.17
7331,26-Nov-19,5.99,7.25,17.2044,41.9,0.5141343,14.58,7.17
7331,27-Nov-19,5.91,7.25,14.8176,42.44,0.4760923,11.76,7.17
7331,28-Nov-19,6.03,7.16,17.955,42.62,0.5295512,15.75,7.17
7331,29-Nov-19,6.13,7.16,16.6088,41.36,0.5568019,15.97,7.17
7331,30-Nov-19,6.1,6.67,2.479001,37.58,0.4658609,3.35,6.84
7331,01-Dec-19,6.07,6.67,4.2581,32.9,0.5462158,5.53,6.84
7331,02-Dec-19,6.06,7.26,26.9621,34.16,0.4814556,21.23,7.33
7331,03-Dec-19,5.96,7.26,22.6598,33.8,0.3788129,16.54,7.33
7331,04-Dec-19,5.99,7.26,27.1886,31.64,0.4178505,20.29,7.33
7331,05-Dec-19,6.05,7.35,33.95839,31.46,0.540643,26.53,7.33
7331,06-Dec-19,6,7.35,34.4869,31.82,0.5574437,25.93,7.33
7331,07-Dec-19,6.07,6.8,2.271799,35.78,0.4385458,3.07,6.81
7331,08-Dec-19,5.95,6.8,2.1844,39.56,0.4415892,2.54,6.81
7331,09-Dec-19,6.03,7.14,18.68299,39.74,0.4924036,15.7,7.22
7331,10-Dec-19,5.94,7.14,27.5456,36.32,0.5706841,21.52,7.22
7331,11-Dec-19,5.92,7.14,29.172,31.82,0.4725854,22.44,7.22
7331,12-Dec-19,6.04,7.4,27.97779,32.18,0.475954,23.71,7.22
7331,13-Dec-19,6.04,7.4,19.7886,32,0.4313203,16.77,7.22
7331,14-Dec-19,5.9,6.7,4.2675,34.16,0.5402637,5.69,6.65
7331,15-Dec-19,6.01,6.7,2.124799,40.28,0.4787276,3.32,6.65
7331,16-Dec-19,6.07,7.25,21.9234,39.2,0.4848821,17.97,7.29
7331,17-Dec-19,6.03,7.25,17.5392,34.16,0.3531774,13.92,7.29
7331,18-Dec-19,5.9,7.25,31.2472,37.04,0.5924768,22.48,7.29
7331,19-Dec-19,6.07,7.29,22.6432,34.34,0.4542479,18.56,7.29
7331,20-Dec-19,5.99,7.29,26.871,35.78,0.5341918,20.67,7.29
7331,21-Dec-19,5.93,6.72,2.153401,36.32,0.4452126,2.91,6.67
7331,22-Dec-19,6.05,6.72,2.0026,37.58,0.4344202,3.23,6.67
7331,23-Dec-19,6,7.19,22.143,39.92,0.5511398,18.15,7.22
7331,24-Dec-19,5.94,7.19,21.20959,37.58,0.4377409,16.57,7.22
7331,25-Dec-19,6,7.19,21.716,39.02,0.4864847,17.8,7.22
7331,26-Dec-19,5.95,7.25,19.6215,36.14,0.4329442,15.45,7.22
7331,27-Dec-19,6.02,7.25,22.752,37.76,0.4816804,18.96,7.22
7331,28-Dec-19,5.9,6.72,4.3875,33.26,0.5913621,5.85,6.65
7331,29-Dec-19,5.96,6.72,4.7886,30.92,0.5485982,6.94,6.65
7331,30-Dec-19,5.95,7.43,27.7376,29.84,0.4135866,21.67,7.23
7331,31-Dec-19,6.08,7.19,27.5082,30.2,0.4287187,24.13,7.22
7341,01-Jan-19,5.99,7.14,14.6625,42.44,0.5437595,12.75,7.14
7341,02-Jan-19,6.01,7.19,18.99529,36.14,0.4854072,16.81,7.14
7341,03-Jan-19,5.93,7.19,34.4971,33.26,0.5218912,28.51,7.14
7341,04-Jan-19,6.02,7.19,26.7008,34.7,0.4941559,23.84,7.14
7341,05-Jan-19,6.03,6.84,1.7739,39.74,0.4698529,2.43,6.76
7341,06-Jan-19,6.01,6.84,2.0925,41.36,0.5500464,2.79,6.76
7341,07-Jan-19,5.98,7.14,17.199,40.28,0.50141,14.7,7.15
7341,08-Jan-19,6.02,7.14,19.9558,39.74,0.5258103,17.66,7.15
7341,09-Jan-19,5.95,7.22,27.50401,36.32,0.5332842,22.92,7.15
7341,10-Jan-19,5.97,7.22,14.2898,34.88,0.3739475,12.11,7.15
7341,11-Jan-19,5.95,7.22,29.59201,33.44,0.4815405,24.66,7.15
7341,12-Jan-19,6.04,6.64,2.101601,37.94,0.4004885,2.84,6.78
7341,13-Jan-19,6.01,6.64,1.5015,41.36,0.3710221,1.95,6.78
7341,14-Jan-19,6.06,7.19,16.7895,38.84,0.4469343,14.35,7.23
7341,15-Jan-19,5.97,7.19,18.7614,37.94,0.4614469,14.89,7.23
7341,16-Jan-19,6.08,7.23,11.8335,38.3,0.3270834,10.29,7.23
7341,17-Jan-19,5.96,7.23,18.5801,38.3,0.5083643,14.63,7.23
7341,18-Jan-19,6.01,7.23,16.4212,34.7,0.3383361,13.46,7.23
7341,19-Jan-19,6.07,6.86,4.620799,31.82,0.521081,6.08,6.83
7341,20-Jan-19,5.93,6.86,2.187,29.84,0.2723055,2.43,6.83
7341,21-Jan-19,6.04,7.32,43.4577,28.22,0.5555664,30.39,7.47
7341,22-Jan-19,5.95,7.32,36.0392,28.04,0.5263468,23.71,7.47
7341,23-Jan-19,6.06,7.34,37.6893,30.02,0.4949794,26.73,7.47
7341,24-Jan-19,6.02,7.34,24.476,30.02,0.3703441,16.88,7.47
7341,25-Jan-19,5.98,7.34,30.2321,30.92,0.4144235,20.29,7.47
7341,26-Jan-19,6,6.71,4.271201,32,0.5039496,5.62,6.76
7341,27-Jan-19,5.88,6.71,4.021601,35.6,0.5408443,4.57,6.76
7341,28-Jan-19,5.96,7.29,30.8374,35.06,0.5123103,23.54,7.27
7341,29-Jan-19,5.96,7.29,22.6892,34.34,0.4254251,17.32,7.27
7341,30-Jan-19,6.06,7.39,24.5267,32.54,0.4244446,20.27,7.27
7341,31-Jan-19,5.91,7.39,32.0416,32.36,0.5027978,23.56,7.27
7341,01-Feb-19,6.03,7.39,34.63319,32.36,0.5416274,27.93,7.27
7341,02-Feb-19,5.96,6.81,3.6225,34.34,0.6088417,4.83,6.71
7341,03-Feb-19,5.98,6.81,2.2922,35.42,0.4438688,3.14,6.71
7341,04-Feb-19,5.96,7.34,31.5972,33.44,0.4991258,24.12,7.27
7341,05-Feb-19,5.97,7.34,27.612,35.6,0.5129012,21.24,7.27
7341,06-Feb-19,5.97,7.33,31.35601,34.7,0.5109704,24.12,7.27
7341,07-Feb-19,6.02,7.33,30.2875,33.8,0.6037994,24.23,7.27
7341,08-Feb-19,6.06,7.33,22.8448,38.66,0.5231559,18.88,7.27
7341,09-Feb-19,5.93,6.72,1.5914,41.18,0.5163675,2.18,6.66
7341,10-Feb-19,5.96,6.72,1.47,41.36,0.4465926,2.1,6.66
7341,11-Feb-19,6,7.23,18.9805,39.2,0.4748796,15.95,7.19
7341,12-Feb-19,6,7.23,27.965,37.04,0.5729399,23.5,7.19
7341,13-Feb-19,5.97,7.17,21.1548,35.96,0.5329384,17.34,7.19
7341,14-Feb-19,5.93,7.17,27.6696,35.6,0.497007,21.96,7.19
7341,15-Feb-19,6.04,7.17,29.5665,36.5,0.6725813,25.71,7.19
7341,16-Feb-19,6.02,6.85,2.752801,37.22,0.5676944,3.72,6.76
7341,17-Feb-19,6.04,6.85,3.016801,37.58,0.6611314,4.19,6.76
7341,18-Feb-19,6.02,7.25,23.5104,37.58,0.4962379,18.96,7.26
7341,19-Feb-19,6.03,7.25,19.4709,38.12,0.4902634,15.83,7.26
7341,20-Feb-19,6.03,7.15,22.0662,38.84,0.5828608,17.94,7.26
7341,21-Feb-19,6,7.15,13.23,41,0.4544914,10.5,7.26
